transaction_id,wallet_id,merchant_id,amount_cents,currency,status,decline_reason,payment_method,created_at
tx_00015118,w_001218,m_0010,5240,EUR,declined,issuer_limit_exceeded,card,2025-12-25 17:38:23
tx_00065288,w_005316,m_0314,6618,EUR,authorized,,sdd,2025-10-06 04:08:35
tx_00008538,w_000683,m_0257,690,EUR,authorized,,sdd,2025-05-06 14:49:31
tx_00055930,w_004569,m_0311,2705,EUR,authorized,,sdd,2025-12-16 10:36:20
tx_00061668,w_005028,m_0097,3420,EUR,authorized,,sdd,2025-05-03 19:19:17
tx_00050845,w_004138,m_0221,5528,EUR,authorized,,card,2025-11-10 00:39:40
tx_00037900,w_003066,m_0276,7208,EUR,declined,do_not_honor,sdd,2025-07-20 19:38:24
tx_00027016,w_002208,m_0043,4313,EUR,authorized,,card,2025-02-10 06:06:27
tx_00009397,w_000762,m_0141,2026,EUR,authorized,,card,2025-10-02 23:42:58
tx_00016711,w_001353,m_0159,3225,EUR,authorized,,sdd,2025-06-16 16:44:17
tx_00047728,w_003872,m_0119,4805,EUR,authorized,,sdd,2025-11-15 04:32:00
tx_00050308,w_004096,m_0035,6640,EUR,authorized,,card,2025-07-16 12:37:25
tx_00060313,w_004922,m_0056,7196,EUR,authorized,,card,2025-12-09 04:39:02
tx_00003491,w_000296,m_0155,8869,EUR,declined,insufficient_funds,card,2025-12-27 00:23:48
tx_00050351,w_004099,m_0042,25159,EUR,authorized,,card,2025-02-07 20:58:05
tx_00001963,w_000183,m_0270,7208,EUR,refunded,,card,2025-12-15 00:57:28
tx_00054902,w_004486,m_0003,7162,EUR,authorized,,sdd,2025-11-13 21:20:26
tx_00063557,w_005167,m_0009,2730,EUR,authorized,,sdd,2025-07-25 15:40:59
tx_00055124,w_004501,m_0314,3915,EUR,authorized,,card,2025-11-07 09:37:23
tx_00056138,w_004581,m_0077,4286,EUR,authorized,,card,2025-12-02 13:21:33
tx_00049155,w_003998,m_0314,1974,EUR,authorized,,sdd,2025-06-21 03:58:33
tx_00041929,w_003374,m_0236,8667,EUR,authorized,,sdd,2025-09-28 09:33:12
tx_00029155,w_002375,m_0213,5095,EUR,authorized,,sdd,2026-01-01 12:19:55
tx_00041055,w_003300,m_0270,3128,EUR,authorized,,sdd,2025-11-27 05:18:18
tx_00068274,w_005563,m_0318,2995,EUR,authorized,,card,2025-12-11 22:36:43
tx_00056019,w_004574,m_0316,3056,EUR,authorized,,sdd,2025-11-10 04:00:28
tx_00037448,w_003033,m_0270,1682,EUR,authorized,,card,2025-12-25 14:18:30
tx_00047485,w_003855,m_0295,1378,EUR,authorized,,sdd,2025-10-09 17:02:31
tx_00010217,w_000830,m_0260,6020,EUR,authorized,,sdd,2025-12-28 04:26:06
tx_00052581,w_004291,m_0001,8079,EUR,authorized,,sdd,2025-11-01 20:05:17
tx_00065063,w_005300,m_0110,10781,EUR,authorized,,card,2025-11-29 23:27:50
tx_00035201,w_002853,m_0306,1414,EUR,authorized,,card,2025-11-24 16:17:30
tx_00073740,w_005990,m_0013,10444,EUR,authorized,,sdd,2025-08-20 14:53:15
tx_00016111,w_001294,m_0215,17128,EUR,declined,issuer_limit_exceeded,sdd,2025-06-21 10:43:40
tx_00000062,w_000006,m_0125,65170,EUR,authorized,,sdd,2025-12-20 04:26:51
tx_00066465,w_005423,m_0081,4855,EUR,authorized,,card,2025-12-22 04:48:41
tx_00019975,w_001630,m_0137,5942,EUR,authorized,,sdd,2025-11-22 10:33:43
tx_00000213,w_000017,m_0256,2804,EUR,authorized,,card,2025-12-25 05:12:45
tx_00027801,w_002265,m_0051,1476,EUR,authorized,,sdd,2025-12-22 14:51:50
tx_00007744,w_000620,m_0181,3072,EUR,authorized,,sdd,2025-11-20 18:06:26
tx_00046552,w_003771,m_0209,15754,EUR,authorized,,sdd,2025-12-28 21:33:34
tx_00034818,w_002825,m_0134,11031,EUR,authorized,,sdd,2025-12-14 08:52:44
tx_00055937,w_004569,m_0005,8694,EUR,authorized,,sdd,2025-12-24 09:08:56
tx_00050644,w_004120,m_0284,9537,EUR,authorized,,card,2025-11-22 23:20:07
tx_00028133,w_002289,m_0099,3727,EUR,authorized,,sdd,2025-12-13 03:48:44
tx_00070794,w_005764,m_0211,64040,EUR,authorized,,sdd,2025-11-23 13:17:52
tx_00040397,w_003244,m_0306,4761,EUR,authorized,,card,2025-08-30 09:45:26
tx_00035654,w_002883,m_0038,1341,EUR,authorized,,card,2025-12-10 21:09:16
tx_00058341,w_004764,m_0070,3344,EUR,authorized,,sdd,2025-12-18 12:52:03
tx_00062820,w_005110,m_0287,16507,EUR,authorized,,card,2025-12-12 04:23:49
tx_00005776,w_000472,m_0293,2762,EUR,authorized,,sdd,2025-04-25 22:30:07
tx_00031235,w_002543,m_0226,20156,EUR,authorized,,card,2025-12-08 20:42:35
tx_00020342,w_001659,m_0286,27385,EUR,declined,insufficient_funds,sdd,2025-03-05 08:45:23
tx_00056360,w_004599,m_0312,3484,EUR,authorized,,sdd,2025-11-01 10:29:35
tx_00015806,w_001272,m_0034,6213,EUR,authorized,,sdd,2025-09-07 13:28:13
tx_00030187,w_002453,m_0065,4738,EUR,authorized,,sdd,2025-09-04 07:44:47
tx_00006604,w_000528,m_0049,3018,EUR,declined,insufficient_funds,sdd,2025-09-20 17:16:13
tx_00063100,w_005131,m_0003,2411,EUR,authorized,,card,2025-04-23 15:13:40
tx_00011997,w_000977,m_0238,4096,EUR,authorized,,card,2025-12-24 04:37:16
tx_00027607,w_002250,m_0304,12785,EUR,authorized,,sdd,2025-08-11 07:03:06
tx_00021555,w_001754,m_0175,4798,EUR,declined,card_expired,sdd,2025-12-29 20:17:16
tx_00003692,w_000309,m_0080,7816,EUR,authorized,,card,2025-12-27 14:25:24
tx_00030933,w_002512,m_0212,7469,EUR,authorized,,sdd,2025-09-13 09:10:54
tx_00014663,w_001181,m_0213,5449,EUR,authorized,,card,2025-10-11 05:39:28
tx_00035207,w_002853,m_0248,8366,EUR,authorized,,card,2025-09-12 20:05:35
tx_00059202,w_004829,m_0135,4026,EUR,authorized,,card,2025-11-03 05:37:35
tx_00011267,w_000921,m_0204,6323,EUR,authorized,,sdd,2025-06-07 23:42:50
tx_00031795,w_002593,m_0257,2558,EUR,authorized,,sdd,2025-07-25 13:03:04
tx_00023376,w_001891,m_0200,68190,EUR,declined,insufficient_funds,card,2025-12-30 06:59:07
tx_00060743,w_004955,m_0173,1849,EUR,declined,do_not_honor,sdd,2025-01-31 15:10:35
tx_00020640,w_001680,m_0049,4305,EUR,authorized,,sdd,2025-12-05 20:14:50
tx_00054815,w_004481,m_0252,44603,EUR,authorized,,card,2025-11-12 23:46:49
tx_00006499,w_000521,m_0274,11358,EUR,authorized,,sdd,2025-12-24 05:27:16
tx_00016817,w_001363,m_0178,8155,EUR,authorized,,card,2025-10-16 07:55:15
tx_00064573,w_005259,m_0094,5626,EUR,authorized,,sdd,2025-12-27 09:20:42
tx_00017009,w_001378,m_0218,9180,EUR,authorized,,card,2025-10-21 03:10:15
tx_00033703,w_002733,m_0268,2534,EUR,authorized,,sdd,2025-12-29 23:59:30
tx_00026468,w_002165,m_0311,3872,EUR,authorized,,sdd,2025-11-05 06:06:08
tx_00052359,w_004269,m_0055,25866,EUR,authorized,,sdd,2025-07-14 10:30:55
tx_00055563,w_004538,m_0281,9254,EUR,declined,insufficient_funds,sdd,2025-12-29 16:08:55
tx_00072243,w_005868,m_0088,5845,EUR,authorized,,sdd,2025-09-28 05:58:22
tx_00071466,w_005813,m_0123,2281,EUR,declined,issuer_limit_exceeded,sdd,2025-12-03 09:52:52
tx_00061642,w_005024,m_0308,4851,EUR,authorized,,card,2025-10-29 03:15:21
tx_00062320,w_005075,m_0152,13108,EUR,authorized,,sdd,2025-10-24 07:42:48
tx_00067214,w_005486,m_0074,4189,EUR,authorized,,card,2025-09-25 11:32:43
tx_00019754,w_001611,m_0178,3205,EUR,authorized,,sdd,2025-06-07 12:55:21
tx_00044026,w_003550,m_0049,3456,EUR,authorized,,sdd,2025-11-18 19:42:59
tx_00043658,w_003524,m_0064,15964,EUR,authorized,,sdd,2025-09-13 04:18:07
tx_00068029,w_005545,m_0083,15221,EUR,declined,card_expired,sdd,2025-11-17 12:57:00
tx_00000890,w_000075,m_0222,3743,EUR,authorized,,sdd,2025-09-30 11:04:58
tx_00018570,w_001510,m_0048,5787,EUR,authorized,,sdd,2025-11-03 10:05:03
tx_00038216,w_003089,m_0312,8125,EUR,authorized,,card,2025-05-10 21:12:52
tx_00052974,w_004313,m_0093,8871,EUR,authorized,,sdd,2025-10-12 11:53:01
tx_00067286,w_005490,m_0108,8971,EUR,authorized,,card,2025-10-24 08:37:17
tx_00024079,w_001962,m_0083,9418,EUR,authorized,,sdd,2025-11-02 02:15:20
tx_00056350,w_004599,m_0256,1019,EUR,authorized,,sdd,2025-06-09 11:27:10
tx_00022278,w_001812,m_0302,3415,EUR,authorized,,card,2025-11-22 12:38:44
tx_00002342,w_000212,m_0072,2028,EUR,declined,issuer_limit_exceeded,sdd,2025-11-25 07:20:32
tx_00026200,w_002141,m_0174,5597,EUR,authorized,,card,2025-07-01 02:26:50
tx_00011173,w_000914,m_0286,53715,EUR,authorized,,card,2025-10-26 15:53:23
tx_00057984,w_004736,m_0167,17557,EUR,authorized,,sdd,2025-09-27 11:42:36
tx_00016349,w_001316,m_0238,833,EUR,authorized,,sdd,2025-07-16 21:15:38
tx_00064836,w_005283,m_0023,1896,EUR,authorized,,sdd,2025-12-19 01:18:29
tx_00047707,w_003871,m_0014,5557,EUR,declined,card_expired,sdd,2025-08-13 20:15:39
tx_00048099,w_003905,m_0051,2971,EUR,declined,suspected_fraud,card,2025-07-15 12:26:57
tx_00018729,w_001526,m_0068,4111,EUR,authorized,,sdd,2025-10-19 10:07:58
tx_00031283,w_002545,m_0297,2629,EUR,refunded,,sdd,2025-11-06 02:34:23
tx_00014717,w_001185,m_0133,6181,EUR,authorized,,card,2025-04-13 13:53:05
tx_00015536,w_001254,m_0274,4028,EUR,authorized,,sdd,2025-11-23 20:23:28
tx_00012630,w_001021,m_0199,10264,EUR,authorized,,sdd,2025-12-02 09:35:42
tx_00010637,w_000869,m_0144,1232,EUR,authorized,,card,2025-10-26 22:54:39
tx_00003470,w_000295,m_0066,3450,EUR,authorized,,card,2025-09-15 15:31:53
tx_00066468,w_005423,m_0036,9870,EUR,declined,issuer_limit_exceeded,card,2025-12-30 02:13:06
tx_00015175,w_001223,m_0184,2832,EUR,authorized,,card,2025-12-23 14:03:40
tx_00001324,w_000118,m_0157,3105,EUR,authorized,,card,2025-06-11 03:00:37
tx_00063103,w_005131,m_0027,3380,EUR,declined,do_not_honor,card,2025-10-14 01:55:04
tx_00045226,w_003660,m_0061,5006,EUR,refunded,,sdd,2025-09-18 12:28:32
tx_00049562,w_004032,m_0191,8302,EUR,refunded,,card,2025-12-26 22:35:25
tx_00033959,w_002752,m_0180,1259,EUR,authorized,,sdd,2025-04-05 09:59:24
tx_00004487,w_000366,m_0165,9314,EUR,authorized,,card,2025-10-22 17:04:33
tx_00050897,w_004141,m_0242,5280,EUR,authorized,,sdd,2025-10-26 01:23:18
tx_00001257,w_000114,m_0158,6330,EUR,authorized,,card,2025-10-17 19:42:01
tx_00032538,w_002650,m_0290,946,EUR,refunded,,card,2026-01-01 01:24:19
tx_00000950,w_000080,m_0140,6363,EUR,authorized,,sdd,2025-11-19 11:30:21
tx_00070518,w_005743,m_0269,6540,EUR,authorized,,card,2025-10-22 04:29:42
tx_00071241,w_005794,m_0305,2913,EUR,authorized,,sdd,2025-10-01 05:06:13
tx_00011069,w_000902,m_0210,14965,EUR,authorized,,sdd,2025-11-03 03:29:23
tx_00070535,w_005744,m_0188,12052,EUR,declined,insufficient_funds,card,2025-07-07 07:35:09
tx_00053978,w_004407,m_0164,3141,EUR,authorized,,sdd,2025-10-21 04:59:58
tx_00067167,w_005481,m_0287,11193,EUR,authorized,,card,2025-08-14 23:06:37
tx_00008217,w_000656,m_0038,5077,EUR,authorized,,sdd,2025-12-09 02:33:04
tx_00031888,w_002598,m_0309,5018,EUR,authorized,,sdd,2025-11-07 09:08:29
tx_00063706,w_005183,m_0237,65722,EUR,authorized,,card,2025-10-02 18:08:29
tx_00001786,w_000166,m_0099,6108,EUR,authorized,,sdd,2025-11-25 13:11:49
tx_00009153,w_000738,m_0036,12147,EUR,authorized,,card,2025-11-10 20:52:19
tx_00003805,w_000319,m_0311,3908,EUR,reversed,,card,2025-10-29 03:03:45
tx_00062467,w_005086,m_0178,7073,EUR,authorized,,sdd,2025-11-04 17:37:19
tx_00019021,w_001548,m_0037,6044,EUR,authorized,,sdd,2025-06-21 21:09:07
tx_00071136,w_005785,m_0074,1290,EUR,authorized,,sdd,2025-11-22 14:12:06
tx_00069827,w_005689,m_0243,3012,EUR,authorized,,sdd,2025-12-22 10:00:10
tx_00012336,w_001001,m_0138,5330,EUR,authorized,,card,2025-10-14 12:46:17
tx_00001304,w_000116,m_0010,11406,EUR,authorized,,card,2025-11-11 09:26:16
tx_00006754,w_000546,m_0030,7011,EUR,refunded,,sdd,2025-12-24 04:49:02
tx_00004302,w_000355,m_0033,14748,EUR,authorized,,card,2025-05-26 00:34:28
tx_00002888,w_000259,m_0106,5468,EUR,declined,,sdd,2025-10-13 01:27:17
tx_00043438,w_003505,m_0237,80660,EUR,declined,technical_error,sdd,2025-12-16 17:28:58
tx_00014569,w_001176,m_0102,4054,EUR,authorized,,card,2025-12-28 14:44:38
tx_00060954,w_004973,m_0161,4260,EUR,authorized,,card,2025-07-24 02:17:44
tx_00012755,w_001031,m_0213,3018,EUR,authorized,,card,2025-10-10 11:27:13
tx_00039619,w_003191,m_0160,10552,EUR,authorized,,sdd,2025-12-31 00:53:15
tx_00024994,w_002042,m_0196,15637,EUR,authorized,,sdd,2025-03-09 04:06:12
tx_00055119,w_004501,m_0217,57759,EUR,authorized,,card,2025-10-24 12:01:50
tx_00016348,w_001316,m_0039,3856,EUR,authorized,,sdd,2025-07-03 11:40:30
tx_00065778,w_005366,m_0245,5088,EUR,reversed,,card,2025-08-06 09:39:27
tx_00012129,w_000986,m_0093,6377,EUR,authorized,,card,2025-04-22 11:34:59
tx_00070297,w_005722,m_0217,41074,EUR,authorized,,sdd,2025-12-10 11:11:44
tx_00054169,w_004422,m_0187,6943,EUR,authorized,,card,2025-08-17 02:01:21
tx_00004486,w_000366,m_0113,6069,EUR,authorized,,card,2025-10-26 09:45:30
tx_00044954,w_003629,m_0253,4398,EUR,authorized,,sdd,2025-12-16 22:20:43
tx_00054062,w_004412,m_0238,1180,EUR,authorized,,sdd,2025-12-01 06:16:39
tx_00009356,w_000758,m_0043,4289,EUR,declined,issuer_limit_exceeded,sdd,2025-12-25 00:07:48
tx_00049191,w_004002,m_0191,2747,EUR,authorized,,card,2025-06-17 22:00:04
tx_00044660,w_003606,m_0298,87366,EUR,authorized,,sdd,2025-12-30 13:21:43
tx_00027278,w_002227,m_0308,9235,EUR,authorized,,card,2025-02-26 00:10:48
tx_00046418,w_003757,m_0028,16346,EUR,authorized,,sdd,2025-11-12 09:30:22
tx_00070312,w_005724,m_0265,3848,EUR,authorized,,sdd,2025-09-14 23:27:03
tx_00031031,w_002525,m_0061,1292,EUR,authorized,,card,2025-02-10 17:36:26
tx_00011885,w_000970,m_0007,6684,EUR,declined,insufficient_funds,card,2025-11-11 20:31:02
tx_00020959,w_001706,m_0231,2763,EUR,reversed,,sdd,2025-12-03 11:35:53
tx_00053488,w_004361,m_0196,14736,EUR,declined,technical_error,sdd,2025-11-21 10:36:34
tx_00050872,w_004139,m_0148,34328,EUR,declined,insufficient_funds,card,2025-08-21 16:19:04
tx_00044416,w_003586,m_0063,2064,EUR,declined,technical_error,sdd,2025-08-30 10:39:52
tx_00064084,w_005219,m_0170,6394,EUR,authorized,,sdd,2025-05-28 03:41:10
tx_00050817,w_004136,m_0092,44432,EUR,reversed,,sdd,2025-09-28 03:36:58
tx_00011055,w_000902,m_0075,2927,EUR,authorized,,sdd,2025-08-04 11:14:39
tx_00042157,w_003393,m_0200,60105,EUR,authorized,,sdd,2025-10-09 21:29:26
tx_00026409,w_002162,m_0209,9790,EUR,authorized,,sdd,2025-06-10 06:58:58
tx_00041880,w_003371,m_0248,8451,EUR,authorized,,card,2025-07-28 01:29:13
tx_00003308,w_000284,m_0218,11525,EUR,authorized,,card,2025-11-17 09:26:38
tx_00074235,w_9371329,m_0092,45502,EUR,authorized,,card,2025-01-23 22:25:52
tx_00040593,w_003258,m_0273,5912,EUR,declined,issuer_limit_exceeded,card,2025-07-27 17:01:09
tx_00006272,w_000508,m_0140,17355,EUR,declined,,sdd,2025-08-09 20:28:56
tx_00032305,w_002630,m_0315,2391,EUR,authorized,,card,2025-10-25 13:52:37
tx_00054264,w_004430,m_0069,1545,EUR,authorized,,sdd,2025-10-26 01:32:32
tx_00031242,w_002543,m_0157,3804,EUR,authorized,,card,2025-11-26 08:46:16
tx_00070636,w_005751,m_0281,8151,EUR,authorized,,card,2025-06-10 10:14:28
tx_00065740,w_005363,m_0155,2989,EUR,authorized,,sdd,2025-12-08 19:39:48
tx_00063957,w_005212,m_0249,4353,EUR,authorized,,sdd,2025-10-09 13:21:25
tx_00056233,w_004589,m_0176,7332,EUR,declined,do_not_honor,card,2025-04-24 04:20:45
tx_00015624,w_001259,m_0199,5759,EUR,authorized,,card,2025-11-29 13:59:09
tx_00064996,w_005295,m_0038,5743,EUR,authorized,,card,2025-11-28 20:13:23
tx_00066583,w_005430,m_0081,1831,EUR,authorized,,sdd,2025-12-04 15:09:20
tx_00023437,w_001895,m_0217,84502,EUR,authorized,,card,2025-04-13 00:10:01
tx_00047470,w_003854,m_0101,3088,EUR,declined,insufficient_funds,card,2025-09-26 06:52:36
tx_00003720,w_000311,m_0260,13221,EUR,authorized,,sdd,2025-05-15 17:06:38
tx_00025328,w_002069,m_0118,73578,EUR,authorized,,card,2025-11-07 07:45:00
tx_00061315,w_004997,m_0120,3714,EUR,authorized,,card,2025-10-24 10:13:45
tx_00005958,w_000483,m_0052,5948,EUR,declined,do_not_honor,sdd,2025-12-27 11:22:47
tx_00055328,w_004521,m_0191,8683,EUR,refunded,,sdd,2025-10-17 18:03:52
tx_00060678,w_004950,m_0273,1354,EUR,authorized,,sdd,2025-07-19 01:06:45
tx_00054071,w_004414,m_0100,16049,EUR,authorized,,card,2025-11-16 14:42:26
tx_00022949,w_001858,m_0196,15818,EUR,authorized,,card,2025-07-04 00:20:38
tx_00067052,w_005474,m_0271,11329,EUR,authorized,,sdd,2025-11-27 14:25:07
tx_00038717,w_003128,m_0235,5802,EUR,authorized,,card,2025-10-16 00:29:39
tx_00030661,w_002489,m_0055,16353,EUR,authorized,,sdd,2025-12-22 22:18:38
tx_00070940,w_005772,m_0094,4240,EUR,authorized,,sdd,2025-12-10 16:26:02
tx_00010551,w_000859,m_0206,4979,EUR,declined,card_expired,sdd,2025-09-17 22:23:13
tx_00071114,w_005783,m_0084,10728,EUR,authorized,,sdd,2025-12-28 07:40:43
tx_00049543,w_004031,m_0215,13104,EUR,authorized,,card,2025-11-28 14:07:16
tx_00043706,w_003531,m_0060,4840,EUR,authorized,,sdd,2025-07-18 03:38:45
tx_00073192,w_005941,m_0221,5102,EUR,authorized,,card,2025-12-07 09:49:00
tx_00060007,w_004893,m_0002,3290,EUR,authorized,,sdd,2025-08-12 02:51:55
tx_00018796,w_001530,m_0166,3261,EUR,authorized,,sdd,2025-08-24 02:51:37
tx_00022379,w_001819,m_0165,2878,EUR,authorized,,sdd,2025-10-04 21:44:53
tx_00012797,w_001033,m_0260,12258,EUR,authorized,,sdd,2025-12-05 03:54:40
tx_00057076,w_004662,m_0192,15811,EUR,authorized,,card,2025-06-22 16:47:39
tx_00040736,w_003269,m_0074,4622,EUR,declined,insufficient_funds,sdd,2025-10-14 07:25:01
tx_00065992,w_005383,m_0284,3550,EUR,declined,,sdd,2025-10-29 17:29:34
tx_00036632,w_002960,m_0034,8184,EUR,refunded,,sdd,2025-11-24 20:23:37
tx_00017461,w_001411,m_0082,5981,EUR,authorized,,card,2025-12-24 19:08:49
tx_00043694,w_003527,m_0223,7880,EUR,authorized,,card,2025-09-12 00:58:51
tx_00031382,w_002556,m_0020,72912,EUR,authorized,,sdd,2025-12-21 11:38:13
tx_00049782,w_004052,m_0213,2851,EUR,authorized,,sdd,2025-12-02 09:29:48
tx_00034369,w_002790,m_0174,6723,EUR,declined,card_expired,sdd,2025-11-16 06:38:41
tx_00036646,w_002961,m_0037,5501,EUR,authorized,,card,2025-11-18 02:30:26
tx_00029401,w_002392,m_0294,11595,EUR,authorized,,sdd,2025-08-18 02:20:07
tx_00055146,w_004504,m_0070,4640,EUR,authorized,,sdd,2025-12-01 18:38:34
tx_00072681,w_005903,m_0230,7203,EUR,authorized,,card,2025-11-06 06:35:02
tx_00030820,w_002502,m_0128,10356,EUR,authorized,,sdd,2025-05-24 02:07:58
tx_00046232,w_003743,m_0100,17199,EUR,authorized,,sdd,2025-11-06 08:24:36
tx_00026837,w_002195,m_0028,13334,EUR,authorized,,sdd,2025-11-06 01:46:36
tx_00063914,w_005207,m_0134,5952,EUR,authorized,,sdd,2025-04-03 05:54:48
tx_00009836,w_000795,m_0267,4031,EUR,declined,technical_error,sdd,2025-08-16 22:24:55
tx_00003320,w_000284,m_0263,2638,EUR,refunded,,card,2025-12-11 08:38:18
tx_00066990,w_005467,m_0009,3575,EUR,declined,do_not_honor,card,2025-10-22 09:25:39
tx_00001133,w_000101,m_0212,7364,EUR,authorized,,card,2025-12-25 21:53:33
tx_00026642,w_002183,m_0199,8292,EUR,reversed,,sdd,2025-08-28 23:31:05
tx_00023636,w_001921,m_0217,56785,EUR,authorized,,card,2025-12-16 14:21:02
tx_00032396,w_002638,m_0166,5032,EUR,authorized,,sdd,2025-07-02 11:53:04
tx_00036305,w_002934,m_0149,5487,EUR,reversed,,sdd,2025-11-05 10:58:45
tx_00010191,w_000829,m_0254,7921,EUR,authorized,,sdd,2025-12-21 15:40:38
tx_00027875,w_002271,m_0249,3272,EUR,authorized,,sdd,2025-08-16 08:29:06
tx_00009722,w_000786,m_0130,1704,EUR,authorized,,sdd,2025-10-23 11:53:12
tx_00023684,w_001925,m_0175,3221,EUR,declined,suspected_fraud,card,2025-06-30 06:38:22
tx_00039870,w_003206,m_0223,5327,EUR,authorized,,sdd,2025-11-09 03:55:05
tx_00023362,w_001889,m_0303,5457,EUR,authorized,,sdd,2025-10-05 01:55:02
tx_00073395,w_005957,m_0199,7478,EUR,authorized,,sdd,2025-12-24 21:32:12
tx_00037169,w_003003,m_0264,17661,EUR,declined,insufficient_funds,sdd,2025-08-02 00:38:12
tx_00061212,w_004990,m_0205,17139,EUR,authorized,,sdd,2025-10-12 02:22:17
tx_00001184,w_000105,m_0200,87453,EUR,authorized,,sdd,2025-09-16 15:41:55
tx_00044794,w_003616,m_0059,985,EUR,authorized,,card,2025-11-11 18:57:18
tx_00068637,w_005596,m_0136,17690,EUR,declined,,card,2025-11-24 14:00:41
tx_00031937,w_002602,m_0320,4964,EUR,authorized,,sdd,2025-09-22 16:22:45
tx_00003446,w_000292,m_0225,8618,EUR,authorized,,card,2025-11-04 02:45:53
tx_00036176,w_002925,m_0097,5645,EUR,authorized,,card,2025-09-26 02:13:14
tx_00051158,w_004159,m_0302,3448,EUR,refunded,,sdd,2025-12-10 10:53:41
tx_00045419,w_003674,m_0029,4614,EUR,authorized,,sdd,2025-08-01 12:30:47
tx_00042554,w_003424,m_0071,6159,EUR,authorized,,card,2025-10-14 23:39:24
tx_00055051,w_004497,m_0238,5889,EUR,declined,do_not_honor,card,2025-05-23 23:32:55
tx_00074486,w_9529709,m_0128,15140,EUR,authorized,,card,2025-09-11 04:44:41
tx_00013895,w_001120,m_0067,3853,EUR,authorized,,card,2025-12-04 20:36:12
tx_00056110,w_004579,m_0094,6405,EUR,authorized,,card,2025-09-14 23:16:42
tx_00001800,w_000168,m_0065,8469,EUR,authorized,,sdd,2025-12-21 22:01:50
tx_00058183,w_004754,m_0093,9636,EUR,authorized,,sdd,2025-11-25 03:09:02
tx_00059834,w_004881,m_0271,3242,EUR,authorized,,card,2025-09-22 15:22:48
tx_00014741,w_001187,m_0012,1490,EUR,authorized,,sdd,2025-06-21 21:43:11
tx_00071018,w_005778,m_0050,8896,EUR,declined,suspected_fraud,sdd,2025-08-24 23:25:40
tx_00016052,w_001291,m_0049,1779,EUR,authorized,,card,2025-05-06 06:02:40
tx_00073950,w_000755,m_0226,41146,EUR,authorized,,card,2025-09-12 22:05:22
tx_00003081,w_000268,m_0231,1062,EUR,authorized,,sdd,2025-09-05 12:51:10
tx_00059274,w_004833,m_0163,8842,EUR,authorized,,card,2025-07-21 02:44:45
tx_00000702,w_000060,m_0034,1394,EUR,authorized,,sdd,2025-12-29 02:46:01
tx_00045014,w_003636,m_0002,1667,EUR,authorized,,sdd,2025-11-09 01:15:34
tx_00044246,w_003570,m_0222,1220,EUR,authorized,,card,2025-12-16 20:14:21
tx_00074606,w_9959892,m_0247,3954,EUR,authorized,,card,2025-07-22 03:55:22
tx_00004094,w_000340,m_0258,3109,EUR,authorized,,card,2025-04-01 08:06:05
tx_00041695,w_003359,m_0056,9751,EUR,reversed,,sdd,2025-10-06 05:20:20
tx_00014246,w_001151,m_0135,6074,EUR,authorized,,sdd,2025-07-20 19:15:56
tx_00028226,w_002300,m_0030,8880,EUR,authorized,,sdd,2025-08-14 14:06:31
tx_00016891,w_001372,m_0101,3000,EUR,declined,card_expired,sdd,2025-12-08 06:23:59
tx_00017261,w_001398,m_0247,2715,EUR,authorized,,card,2025-12-30 19:14:57
tx_00012058,w_000981,m_0264,15910,EUR,authorized,,sdd,2025-12-03 05:50:09
tx_00007044,w_000568,m_0287,1418,EUR,declined,,sdd,2025-12-09 16:30:44
tx_00059196,w_004828,m_0088,34408,EUR,authorized,,sdd,2025-12-06 20:31:24
tx_00043153,w_003477,m_0107,6605,EUR,reversed,,card,2025-09-02 02:37:55
tx_00016300,w_001310,m_0091,4796,EUR,refunded,,sdd,2025-02-23 08:46:48
